"cell_id","X","Y","cluster","Pseudotime","paper_state","Zone","SOX2","EOMES","MYT1L"
"SRR2967443",-9.0923890899602,-85.6275183468759,"2",309.091693613224,"BP2","oSVZ",0,0.241649845067328,5.77947248381303
"SRR2967444",-73.6140202244766,24.596454922346,"4",89.0457599236137,"AP1","VZ",4.0080834545129,0,0
"SRR2967445",-95.204820229144,-0.502040691958458,"5",58.4142127707821,"AP1","VZ",0,0,0.454515992145206
"SRR2967446",-43.7794361209996,-5.84000406562237,"5",174.52474663339,"BP1","iSVZ",0,0,0
"SRR2967447",-30.0686140503351,39.4581804318317,"4",128.634772233021,"AP2","VZ",0,0,1.94970673889513
"SRR2967449",1.49243255336987,26.0957495494804,"1",139.04259405022,"BP1","iSVZ",2.42809682018114,0,6.09019924346878
"SRR2967450",-64.331730406234,29.0261412596987,"4",98.8098513948216,"AP2","VZ",0,0,0
"SRR2967451",12.6010776973188,-39.6350939531572,"2",309.091693613224,"BP2","oSVZ",1.856914001291,0.443899403999735,8.63075491923525
"SRR2967452",-43.5426794066225,-0.820027906282526,"1",170.902940314817,"BP1","iSVZ",4.28083756861177,0,0.879827292539454
"SRR2967453",-17.9718865449253,-78.1300566867466,"2",309.091693613224,"BP2","oSVZ",0,0,8.74240039122287
"SRR2967454",-0.4579301969277,41.0991758758166,"1",136.955591465325,"AP2","iSVZ",0.444230270117799,0,0
"SRR2967455",4.39351004302435,-69.3228144884155,"2",309.091693613224,"BP2","oSVZ",0,0.544164861642224,4.95711597496823
"SRR2967456",-64.4680020531935,-19.3348539663801,"5",198.421898624378,"BP1","iSVZ",0,0,0
"SRR2967457",-9.04343208774355,53.712617273495,"4",134.873336183793,"AP2","iSVZ",0,0,0
"SRR2967458",-74.4616255342033,-2.23314775294562,"4",75.975962876373,"AP1","VZ",4.43688806891194,0,4.71969273037631
"SRR2967459",-40.1089386581108,34.3533263871737,"4",121.354968683916,"AP2","VZ",5.54514982746818,0,0
"SRR2967460",-7.87302653558957,15.6183041468458,"5",143.217941774755,"BP1","iSVZ",0,0,1.52675493050504
"SRR2967461",-59.2842071157771,30.6735215327288,"4",103.695980565488,"AP2","VZ",5.30652473617285,0,0.605716196936474
"SRR2967463",-27.5482759636729,13.2694606467085,"1",148.729506451224,"BP1","iSVZ",4.36539159444796,0,0
"SRR2967464",-62.211618227119,22.0947583213339,"4",98.1183710215021,"AP2","VZ",1.43953271696992,0,0
"SRR2967465",-30.8683681760712,-3.20186869781615,"5",163.53936249368,"BP1","iSVZ",0,0.446942207245488,0
"SRR2967466",-54.1478450814003,34.3870435263795,"4",109.35477751052,"AP2","VZ",4.07661039916393,0,0
"SRR2967467",-37.9812109277701,44.0601616345775,"4",123.327514346447,"AP2","VZ",0,0.522821098777075,0
"SRR2967468",-59.1201308686852,9.80689112489367,"5",96.0804694077313,"AP2","VZ",0,0,0
"SRR2967469",-100.665929787076,11.8923341598207,"3",59.6493674047341,"AP1","VZ",1.74130733729438,0,0.238176641718053
"SRR2967470",8.34072763409101,40.2800146963434,"1",309.091693613224,"BP2","oSVZ",0.66919915273058,0,0
"SRR2967471",-62.8687731339644,-59.6856133096579,"5",233.950587350026,"BP2","iSVZ",0,0,4.06635617199915
"SRR2967472",-9.24577535619994,-85.8892350579282,"2",309.091693613224,"BP2","oSVZ",0,0,9.18456297305405
"SRR2967473",-11.0246478845452,14.20060610991,"1",143.217941774755,"BP1","iSVZ",3.52123923003638,0,0.847614541703534
"SRR2967474",-66.3588456579318,-130.456652136806,"3",309.091693613224,"BP2","oSVZ",0,0,8.39963681769089
"SRR2967475",14.3015911495118,-61.8624255001735,"2",309.091693613224,"BP2","oSVZ",0,0,5.37359949432651
"SRR2967476",-79.2922100092397,32.2417736051188,"4",87.2980624161951,"AP1","VZ",4.69060147157511,0,0.246232946511906
