"cell_id","Component_1","Component_2","State","Pseudotime","stage_group","paper_like_label","SOX2","EOMES","MYT1L","Zone"
"SRR2967461",-10.1956511396354,1.37040913429685,"4",29.8168711298342,"N_like","BP1",5.30652473617285,0,0.605716196936474,"oSVZ"
"SRR2967462",-9.14437227702198,1.89935832925999,"4",28.668944439386,"N_like","BP1",3.33972318263552,0,0,"oSVZ"
"SRR2967463",-1.0029219406527,3.06178905529895,"4",20.5177476928035,"BP_like","BP1",4.36539159444796,0,0,"oSVZ"
"SRR2967464",-10.9574700030835,1.2271650016841,"4",30.5794281667636,"N_like","BP1",1.43953271696992,0,0,"oSVZ"
"SRR2967465",0.263491034428746,3.20762830899104,"4",19.2481307237568,"BP_like","BP1",0,0.446942207245488,0,"oSVZ"
"SRR2967466",-9.09367353234001,1.78856754692785,"4",28.6515244802316,"N_like","BP1",4.07661039916393,0,0,"oSVZ"
"SRR2967467",-6.99673963075031,2.52134327920486,"4",26.4818960821495,"BP_like","BP1",0,0.522821098777075,0,"oSVZ"
"SRR2967468",-7.16355615265109,2.51344884860171,"4",26.6210405965428,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967469",-19.3362491046515,-1.18366278216051,"5",39.4473324748113,"N_like","N1",1.74130733729438,0,0.238176641718053,"CP"
"SRR2967470",7.02579517359547,4.93313866345157,"3",13.3639132486569,"BP_like","BP2",0.66919915273058,0,0,"iSVZ"
"SRR2967471",-11.7387594757529,-0.728109100832601,"6",32.5740200351499,"N_like","N2",0,0,4.06635617199915,"oSVZ"
"SRR2967472",-10.7813185874691,-1.5935863577467,"6",33.5736952398826,"N_like","N2",0,0,9.18456297305405,"oSVZ"
"SRR2967473",6.63723889572519,4.64915647215892,"3",12.9661949583994,"BP_like","BP2",3.52123923003638,0,0.847614541703534,"iSVZ"
"SRR2967474",-18.6465911829405,-3.93079024042076,"5",39.5591703529597,"N_like","N1",0,0,8.39963681769089,"CP"
"SRR2967475",13.2774891352951,-5.21153509781588,"1",0.507536476440485,"AP_like","AP1",0,0,5.37359949432651,"VZ"
"SRR2967476",-16.9815965265081,-0.210667186353037,"5",36.9239261103432,"N_like","N1",4.69060147157511,0,0.246232946511906,"CP"
"SRR2967477",14.0824523731422,-4.71228357889792,"1",0.557119080602675,"AP_like","AP1",0,0,7.69868383347854,"VZ"
"SRR2967478",-19.1681156858958,-1.31395250477434,"5",39.3226693281955,"N_like","N1",3.26047736865342,5.28966850144771,4.20260578471626,"CP"
"SRR2967479",-18.274767867713,-0.852839713496648,"5",38.3373371893128,"N_like","N1",5.32967616467775,0,0,"CP"
"SRR2967480",15.3574509270618,1.05032000548889,"7",9.21190273604134,"BP_like","AP2",0,0,6.00932477555286,"iSVZ"
"SRR2967481",-6.99412058490932,2.27861542964153,"4",26.5142739258092,"BP_like","BP1",1.96634555696234,0,0,"oSVZ"
"SRR2967482",7.10309966094815,4.95501986508293,"3",13.4104165101111,"BP_like","BP2",0.843368859672552,0,0,"iSVZ"
"SRR2967483",6.74863664926773,4.94863866006245,"3",13.2857303583066,"BP_like","BP2",1.85655948916873,0,0.998715429694993,"iSVZ"
"SRR2967484",14.053369616437,-4.91095898586076,"1",0.396999903916001,"AP_like","AP1",0,2.68994990407207,3.88020552649924,"VZ"
"SRR2967485",8.83569318874499,5.6036400280128,"3",14.601666239886,"BP_like","BP2",0.917705182727068,0,0,"iSVZ"
"SRR2967486",14.0701169879032,0.78798063846638,"7",7.91108837397804,"AP_like","AP2",0,6.21370110693649,2.64574545977677,"VZ"
"SRR2967487",-7.13242352097793,2.47266181863511,"4",26.6008420937936,"BP_like","BP1",3.40427371267284,0,0.270269383427878,"oSVZ"
"SRR2967488",0.215234365977988,3.60587393093227,"4",19.2480003543259,"BP_like","BP1",3.59766226818905,0,0,"oSVZ"
"SRR2967489",15.8896683142594,1.58292221023666,"7",9.77505209394983,"BP_like","AP2",0,0.344651273178449,0,"iSVZ"
"SRR2967490",3.07541241505495,3.6242047949081,"4",16.4512985551419,"BP_like","BP1",3.25133129253131,0,0.201505894716993,"oSVZ"
"SRR2967491",2.8561486033966,3.81015553706844,"4",16.6592033714803,"BP_like","BP1",2.18811919490593,1.73720217675367,0,"oSVZ"
"SRR2967492",9.09901405896784,5.75672561463906,"3",14.8340707720478,"BP_like","BP2",4.05688694793833,0,0,"iSVZ"
"SRR2967493",10.8385403512483,0.843418110656995,"2",7.09707640219078,"AP_like","BP3",0.375902426271711,0,7.43935717847426,"VZ"
"SRR2967494",7.22959122938048,5.04102747794804,"3",13.5338146097794,"BP_like","BP2",1.27967334794758,0,0,"iSVZ"
"SRR2967495",16.2341207065135,2.01785604821762,"7",10.1449304693545,"BP_like","AP2",0,0,4.35881117404759,"iSVZ"
"SRR2967496",5.53233990044892,3.67783596839137,"4",14.0048697034365,"BP_like","BP1",0,0,0,"iSVZ"
"SRR2967497",6.61905835839611,4.86629296818238,"3",13.1647372296422,"BP_like","BP2",1.15307894270366,0,0.434809145261313,"iSVZ"
"SRR2967498",2.88406923932375,3.59843179038637,"4",16.6385768007431,"BP_like","BP1",3.19247510041996,0,0,"oSVZ"
"SRR2967499",7.07162978181567,5.02783743033579,"3",13.4685016883553,"BP_like","BP2",0.480874131401022,0,0,"iSVZ"
"SRR2967500",13.5592743628953,-4.86838240147386,"1",0.672457529481368,"AP_like","AP1",0,4.34622649523793,3.00926295883904,"VZ"
"SRR2967501",16.0855050102692,1.9033929223034,"7",9.98972583527345,"BP_like","AP2",0,0,6.20265475546952,"iSVZ"
"SRR2967502",16.0157087308515,2.10147121801144,"7",9.93191038075999,"BP_like","AP2",0,6.26912667914942,0.802759014744129,"iSVZ"
"SRR2967503",-6.93161591547596,2.51443422142855,"4",26.4413743518756,"BP_like","BP1",2.78596269144807,0,0,"oSVZ"
"SRR2967504",6.60963064103294,4.89439158638378,"3",13.1880685516498,"BP_like","BP2",0.913173201951189,0,0.64155342750466,"iSVZ"
"SRR2967505",13.8578955008359,-4.53629866692389,"1",0.819556846513116,"AP_like","AP1",0,0,7.57666573516288,"VZ"
"SRR2967506",16.1420212329362,1.80905457124412,"7",10.0404961228986,"BP_like","AP2",0,0,9.16658741616654,"iSVZ"
"SRR2967507",6.85932939736293,4.85606124575208,"3",13.2355434542415,"BP_like","BP2",1.82379011382986,0,0,"iSVZ"
"SRR2967508",13.796883384031,-4.69676114892651,"1",0.708345626337877,"AP_like","AP1",3.02206059725346,0,8.04397327192829,"VZ"
"SRR2967509",1.09393344152332,3.57658643151204,"4",18.3988146632614,"BP_like","BP1",4.69035004385623,0,0,"oSVZ"
"SRR2967510",8.9891569625295,5.81425559203429,"3",14.8515071335185,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967511",7.71382837596122,5.13234222273328,"3",13.7819843885525,"BP_like","BP2",2.29206905852872,0,8.08027924733511,"iSVZ"
"SRR2967512",8.59459592996172,5.45508889778778,"3",14.3809740873206,"BP_like","BP2",0.366031757381891,0,0.829176551027396,"iSVZ"
"SRR2967513",-7.04730984036948,2.47273552312614,"4",26.5183002069828,"BP_like","BP1",4.8274328996296,0,0.235811597452753,"oSVZ"
"SRR2967514",7.83852068038165,2.80842472541141,"2",10.6621045021306,"BP_like","BP3",4.42838362416021,0,2.2296740512169,"iSVZ"
"SRR2967515",14.032944855606,-4.4129428062927,"1",0.843297356906035,"AP_like","AP1",0,1.5172202523349,7.04202046453995,"VZ"
"SRR2967516",-1.42175933994853,3.27465586891499,"4",20.8973285173357,"BP_like","BP1",0.964594551858312,0,0,"oSVZ"
"SRR2967517",9.23125020748077,5.61246788711302,"3",14.742402087824,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967518",2.04476779008025,3.26510738851776,"4",17.4848748570221,"BP_like","BP1",3.03910855683967,0,3.91274565820031,"oSVZ"
"SRR2967519",16.0013384300141,1.78177508819066,"7",9.89842770511003,"BP_like","AP2",0,0,10.9083250632328,"iSVZ"
"SRR2967520",7.42253548014039,5.02017067234324,"3",13.5787570751985,"BP_like","BP2",0.722453783370327,0,0,"iSVZ"
"SRR2967521",-9.31788241317637,1.89719973323556,"4",28.8360305330038,"N_like","BP1",2.29501178570725,0,0,"oSVZ"
"SRR2967522",-6.90566128514517,2.29421272081571,"4",26.4544608030876,"BP_like","BP1",2.15856646982594,0,1.97448526005435,"oSVZ"
"SRR2967523",13.1428791071848,-5.34761541229624,"1",0.453138654007646,"AP_like","AP1",0,0,9.03540396994207,"VZ"
"SRR2967524",0.211339737569611,3.70632356416859,"4",19.2397485684287,"BP_like","BP1",2.10714550149263,0,0.263945420502771,"oSVZ"
"SRR2967525",13.9001103321693,-4.61220172522537,"1",0.732699099882995,"AP_like","AP1",0,0,8.77623890534259,"VZ"
"SRR2967526",8.15826936621552,5.40824271099473,"3",14.1907642298078,"BP_like","BP2",3.2151567094001,0,0,"iSVZ"
"SRR2967527",6.73893079462526,4.88386298528897,"3",13.2214354477313,"BP_like","BP2",2.23363654804492,0,0,"iSVZ"
"SRR2967528",13.8800506552406,-4.25476885848039,"1",1.05559243989031,"AP_like","AP1",0,0,7.35319976746396,"VZ"
"SRR2967529",-0.585339234015778,3.16733033262157,"4",20.0921422369842,"BP_like","BP1",1.74497480444942,0,1.24556867801352,"oSVZ"
"SRR2967530",6.87230064206894,4.76592269644317,"3",13.1549304673112,"BP_like","BP2",0.387244517377497,0,0,"iSVZ"
"SRR2967531",13.5756097894575,-4.5657286269526,"1",0.929802236183317,"AP_like","AP1",0,0.425674135387581,2.10698810969874,"VZ"
"SRR2967532",-7.55485088504662,2.16089192808185,"4",27.0855107207949,"N_like","BP1",4.01066348768734,0,0,"oSVZ"
"SRR2967533",-6.98414151861618,2.24029128440462,"4",26.5139839706372,"BP_like","BP1",1.73256443870383,0.443175900274551,0,"oSVZ"
"SRR2967534",-7.0753383791266,2.24426492327214,"4",26.6014361884994,"BP_like","BP1",1.74705219999082,0,0,"oSVZ"
"SRR2967535",-15.8522910566089,-0.136336748295337,"5",35.8197175520601,"N_like","N1",2.01183909677086,0,0,"CP"
"SRR2967536",-2.65580470455689,2.88659852511927,"4",22.1793818045056,"BP_like","BP1",0.799121300211819,0,0.31978554528138,"oSVZ"
"SRR2967537",-5.84086944020971,1.94023503834485,"4",25.466303369835,"BP_like","BP1",4.3386526035645,0,0,"oSVZ"
"SRR2967538",6.60768629595577,4.84681485743882,"3",13.1425710881612,"BP_like","BP2",4.78174787742141,0,0,"iSVZ"
"SRR2967539",14.1563935067963,0.932617749155165,"7",8.00586934921162,"AP_like","AP2",1.71130106589775,7.86832871367108,4.37391264639229,"VZ"
"SRR2967540",-2.66216742843157,2.86922128859442,"4",22.188055803554,"BP_like","BP1",0.666588456996398,0,0,"oSVZ"
"SRR2967541",-9.83904308253823,1.5807393154189,"4",29.4198277049725,"N_like","BP1",3.05366397400082,2.51905119411461,0,"oSVZ"
"SRR2967542",-4.70013372130658,2.42781038935454,"4",24.2646537947731,"BP_like","BP1",2.27509646797494,0,0,"oSVZ"
"SRR2967543",-19.0557471884341,-1.07251812924423,"5",39.1468380340174,"N_like","N1",1.37361480556349,0,0,"CP"
"SRR2967544",2.05484614582558,3.48705349750457,"4",17.4627705560438,"BP_like","BP1",0,0,0.172454232010799,"oSVZ"
"SRR2967545",14.2690905325472,0.271613777686646,"7",8.07879927551274,"AP_like","AP2",0,0,0,"VZ"
"SRR2967546",-5.68638970565531,2.70134082127808,"4",25.1970621216792,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967547",6.76294402527757,4.83012499922471,"3",13.1788291461206,"BP_like","BP2",4.27002054575232,0.249837288258587,0,"iSVZ"
"SRR2967548",-2.29788114597698,3.27984532671403,"4",21.770624376052,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967549",-10.6333386418788,1.4847193117977,"4",30.1939334337021,"N_like","BP1",1.49248902436675,0,0,"oSVZ"
"SRR2967550",13.8517109917256,-4.91117459993463,"1",0.4940156298965,"AP_like","AP1",0,0,6.26754328867775,"VZ"
"SRR2967551",13.8375234486401,-4.30526265047944,"1",1.0318379093696,"AP_like","AP1",0,4.92631734591663,8.37549128914474,"VZ"
"SRR2967552",-7.05846388519619,1.8443270744388,"4",26.6830365103705,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967553",-12.6611829359033,0.627233764921781,"5",32.5532189538816,"N_like","N1",4.29603885497098,0,0.361744782109098,"oSVZ"
"SRR2967554",14.4526174621754,0.312542461080109,"7",8.26445450170721,"AP_like","AP2",0,0,5.89497051116694,"VZ"
"SRR2967555",-7.0210568553638,2.45291401660764,"4",26.4976978197213,"BP_like","BP1",0,0,0,"oSVZ"
"SRR2967556",-0.189076759993576,3.25693214324288,"4",19.6886694840539,"BP_like","BP1",0,0,2.13964302712835,"oSVZ"
"SRR2967557",3.30825159536564,3.73055302823242,"4",16.2158600158047,"BP_like","BP1",4.38364900250285,0,0,"oSVZ"
"SRR2967558",14.032479534536,-4.44656055107805,"1",0.814060614773046,"AP_like","AP1",0,0,7.1283243367852,"VZ"
"SRR2967559",13.541416112301,-4.47352692098637,"1",1.02708254077935,"AP_like","AP1",2.8788371435617,2.53140641502552,7.98361499720167,"VZ"
"SRR2967560",-6.97667457585327,2.3086801083311,"4",26.4899920711875,"BP_like","BP1",4.70083917838355,0,0,"oSVZ"
"SRR2967561",-8.37871703946996,1.93613314975081,"4",27.9344975574843,"N_like","BP1",4.69331410252126,0,0,"oSVZ"
"SRR2967562",-6.92421046027214,2.24328535441128,"4",26.4816595367263,"BP_like","BP1",1.82864376656089,0.268608057495476,0,"oSVZ"
"SRR2967563",12.6029683929992,-1.71387697792972,"1",3.8970180514629,"AP_like","AP1",0,7.00481596433226,3.57473126266284,"VZ"
"SRR2967564",7.43072849307787,5.22415956283215,"3",13.7737328942253,"BP_like","BP2",0.982387994694541,0,0,"iSVZ"
"SRR2967565",14.7769948851453,0.406658110236868,"7",8.5939161328573,"AP_like","AP2",1.0853770642081,0,8.76678065430965,"iSVZ"
"SRR2967566",7.10767353268369,4.85518585800466,"3",13.3178650183054,"BP_like","BP2",2.4354339104216,0,1.10835717809042,"iSVZ"
"SRR2967567",13.3524531178005,-4.95347477923385,"1",0.697560010850422,"AP_like","AP1",0,0,7.34030411318018,"VZ"
"SRR2967568",3.30409991048369,3.74183082722192,"4",16.2197284542136,"BP_like","BP1",1.90774441836612,0,0.18302528648609,"oSVZ"
"SRR2967569",-19.9063993410379,-1.32733606173819,"5",40.0349326442861,"N_like","N1",4.10654095635295,0,0,"CP"
"SRR2967570",6.78835942667105,4.74319355175863,"3",13.1054052479724,"BP_like","BP2",1.83711168710279,0,0.0500526420640281,"iSVZ"
"SRR2967571",-6.31254011567273,2.24870723131241,"4",25.8802222535385,"BP_like","BP1",1.84128078115077,0,0,"oSVZ"
"SRR2967572",-7.85869718351677,1.80432582881756,"4",27.4675591637442,"N_like","BP1",4.9481195574123,0,0.179048549390064,"oSVZ"
"SRR2967573",7.84776197993439,3.22264754197832,"2",10.8376633645767,"BP_like","BP3",0,0,0,"iSVZ"
"SRR2967574",12.9581237573959,-2.95444351014502,"1",2.63375304744261,"AP_like","AP1",0,0,4.52843379372474,"VZ"
"SRR2967575",-6.91490629128185,2.26663013784221,"4",26.4684027907958,"BP_like","BP1",4.93807403049597,0,0,"oSVZ"
"SRR2967576",14.0750084586115,0.433653369846544,"7",7.89475992091082,"AP_like","AP2",0,0,8.79684430758516,"VZ"
"SRR2967577",0.688281574615422,3.25425599167782,"4",18.8279315783255,"BP_like","BP1",2.61604710298929,0,0,"oSVZ"
"SRR2967578",14.5587174219992,1.06798005446745,"7",8.41559681865251,"AP_like","AP2",0.659341884148147,0,4.54552981209559,"iSVZ"
"SRR2967579",-14.341479948851,-0.27124980390201,"5",34.3908256103399,"N_like","N1",2.86514085565821,0,0,"CP"
"SRR2967580",-7.0597865030259,2.30458566765871,"4",26.5715816471557,"BP_like","BP1",4.10657445578791,0,0,"oSVZ"
"SRR2967581",14.2156320102721,0.417832927066552,"7",8.03418800954782,"AP_like","AP2",0,0,7.31466933893579,"VZ"
"SRR2967582",14.9094527104783,1.25715020469581,"7",8.77706269166015,"AP_like","AP2",0,0,7.40404306481212,"iSVZ"
"SRR2967583",10.0762921345862,2.15652841032893,"2",8.39620075117947,"AP_like","BP3",0,0,0,"iSVZ"
"SRR2967584",14.2742687529971,-4.19977784497391,"1",0.913795199562069,"AP_like","AP1",0,0,5.00916350900213,"VZ"
"SRR2967585",14.5630964179007,0.66440877229825,"7",8.39580907899471,"AP_like","AP2",0,0,6.56927385715885,"iSVZ"
"SRR2967586",7.24068240768897,2.81642882224521,"2",11.2013908304133,"BP_like","BP3",0,0,7.1880447964217,"iSVZ"
"SRR2967587",-8.21735876712179,1.62321693654412,"4",27.8595002416887,"N_like","BP1",4.95875453362546,0,0,"oSVZ"
"SRR2967588",-3.276334473555,1.57015973644085,"4",22.9732572198291,"BP_like","BP1",1.46053289259923,0,4.99163068183198,"oSVZ"
"SRR2967589",-0.173915954284268,3.17887112194451,"4",19.6835862045435,"BP_like","BP1",1.33400756356986,0.344343351826765,0,"oSVZ"
"SRR2967590",3.62427626626432,2.9201171279075,"4",15.9186963732365,"BP_like","BP1",0,0,1.58772501964711,"oSVZ"
"SRR2967591",-15.1483811889243,0.0331950774230054,"5",35.0998046774372,"N_like","N1",2.67096493512908,0,0,"CP"
"SRR2967592",-6.4731520254111,2.37240204293931,"4",26.0175812989528,"BP_like","BP1",0.181714492674891,0.16057689431637,0,"oSVZ"
"SRR2967593",-0.970049366422481,2.79255008855667,"4",20.5220988842913,"BP_like","BP1",3.90007461734549,0.272793615446952,0,"oSVZ"
"SRR2967594",14.3142563156649,0.724658750456368,"7",8.15100566621895,"AP_like","AP2",0,7.97330130614614,5.31769841093005,"VZ"
"SRR2967595",13.9500548379536,0.660654398935554,"7",7.78361362920671,"AP_like","AP2",0,0,2.97435493040729,"VZ"
"SRR2967596",12.1400579556368,-1.72434855783977,"1",4.10052663755581,"AP_like","AP1",0,0,9.0444514981338,"VZ"
"SRR2967597",13.9065773422691,-4.30392197023802,"1",0.999731314703397,"AP_like","AP1",0,0,4.51877430943349,"VZ"
"SRR2967598",13.8786627568983,0.615193206194691,"7",7.7096270394925,"AP_like","AP2",0,0,0.545376347425763,"VZ"
"SRR2967599",7.29123385380996,2.83077892929748,"2",11.1624999590019,"BP_like","BP3",3.3817208221385,0,5.65915963597433,"iSVZ"
"SRR2967600",13.1319739771534,-2.25836077620541,"1",3.1684479431327,"AP_like","AP1",0,0,8.47457800187292,"VZ"
"SRR2967601",14.5710967893341,0.920030253940761,"7",8.41910023302085,"AP_like","AP2",0,0,2.46853639933204,"iSVZ"
"SRR2967602",13.3424421060599,-2.57472388389621,"1",2.7906320117015,"AP_like","AP1",0,0,5.17028563012583,"VZ"
"SRR2967603",14.4263193566229,0.567762263666761,"7",8.25347845586959,"AP_like","AP2",0,0,0,"VZ"
"SRR2967604",13.950252518587,0.690449243527763,"7",7.78559570163131,"AP_like","AP2",0,0,0,"VZ"
"SRR2967605",10.7920451656339,0.750319382630173,"2",7.09340452886708,"AP_like","BP3",0,0,0,"VZ"
"SRR2967606",13.0906305175578,0.6718031818161,"7",6.92639408006483,"AP_like","AP2",0,0,5.64889393114595,"VZ"
"SRR2967607",6.77970571185006,4.64345389141791,"3",13.0085170850647,"BP_like","BP2",4.66022699045538,0,3.38143427992715,"iSVZ"
"SRR2967608",15.2419573728316,0.305463215526407,"7",9.05202197871852,"AP_like","AP2",0,0,5.80300224372846,"iSVZ"
"SRR2967609",14.7851269337062,-4.70036856372823,"1",0.228853631013771,"AP_like","AP1",0.827171901898084,0,1.83789077929931,"VZ"
"SRR2967610",14.5989120761812,-4.68067948164803,"1",0.335869984769271,"AP_like","AP1",0,0,8.27413117906091,"VZ"
"SRR2967611",7.99720095810862,5.21856801928124,"3",13.9581078136327,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967612",13.8431889843771,-5.28726779549158,"1",0.16846987592853,"AP_like","AP1",0,0,7.66156434933973,"VZ"
"SRR2967613",14.4331385738203,-4.58721621686388,"1",0.49771111360351,"AP_like","AP1",0,0,8.34224804773953,"VZ"
"SRR2967614",14.4698236394041,-4.57298862746794,"1",0.492494209378488,"AP_like","AP1",0,0,6.62157718992597,"VZ"
"SRR2967615",14.2964262185619,-5.12143453819765,"1",0.0953661501648056,"AP_like","AP1",0,0,7.08614684279903,"VZ"
"SRR2967616",14.8017394340886,-4.58772629437631,"1",0.319576304621351,"AP_like","AP1",0,0,9.91020498411519,"VZ"
"SRR2967617",14.7665713290324,-4.53546742789535,"1",0.382341429546374,"AP_like","AP1",0,0,6.89933275191366,"VZ"
"SRR2967618",14.6713775056293,-4.47241907647399,"1",0.483489199162118,"AP_like","AP1",0,0,6.61523235839973,"VZ"
"SRR2967619",7.52019398588719,5.05329563652783,"3",13.6426690597036,"BP_like","BP2",4.33750416256975,0,0,"iSVZ"
"SRR2967620",14.5839333231445,-4.35054643431904,"1",0.632446905937566,"AP_like","AP1",0,0,6.51833684920503,"VZ"
"SRR2967621",8.22415976275672,5.05612830596248,"3",13.8810116798004,"BP_like","BP2",2.70140932721343,0,0,"iSVZ"
"SRR2967622",14.8182438257869,-4.37570981639581,"1",0.49746890433821,"AP_like","AP1",0,6.67284960165427,7.51222688651396,"VZ"
"SRR2967623",14.5589688841721,-4.40688928817757,"1",0.595104170989857,"AP_like","AP1",0,0,9.16163327412423,"VZ"
"SRR2967624",14.5757154408501,-4.54826851332504,"1",0.463119994085354,"AP_like","AP1",0,0,7.13357380013935,"VZ"
"SRR2967625",14.4150012182092,-4.60673492298739,"1",0.489339253453047,"AP_like","AP1",0,0,8.20256464799889,"VZ"
"SRR2967626",14.6763009314758,-4.42171933860311,"1",0.525559253358393,"AP_like","AP1",0,0,8.19515071056471,"VZ"
"SRR2967627",6.70719804920177,4.98250825352576,"3",13.3037763581753,"BP_like","BP2",4.91827173029605,0,1.72748050160355,"iSVZ"
"SRR2967628",15.2049782793062,1.03538526564815,"7",9.05880333079799,"AP_like","AP2",0.992446507116731,0,5.74930631457124,"iSVZ"
"SRR2967629",6.78706291183259,4.42595281753673,"3",12.806020431136,"BP_like","BP2",0,5.36720679596022,0,"iSVZ"
"SRR2967630",6.62989795856746,4.88373359098519,"3",13.1848076648971,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967631",14.4659258859112,-4.52479810125573,"1",0.536613799228644,"AP_like","AP1",0,0,7.72640891631263,"VZ"
"SRR2967632",14.3871900339548,-4.75078922444381,"1",0.376476031172696,"AP_like","AP1",0,0,8.32148620186277,"VZ"
"SRR2967633",14.5812244355228,0.291508691515215,"7",8.39158167454854,"AP_like","AP2",0,0,8.44901654707812,"iSVZ"
"SRR2967634",15.6523369647141,1.00075600554586,"7",9.50329680901187,"BP_like","AP2",0,0,6.8638641338615,"iSVZ"
"SRR2967635",14.5007237592688,1.45160734174961,"7",8.38066724613868,"AP_like","AP2",0,4.34065483780154,5.46628777600976,"iSVZ"
"SRR2967636",14.9262570578224,0.319046957939104,"7",8.73767740201865,"AP_like","AP2",0,0,4.63646801800987,"iSVZ"
"SRR2967637",14.9074321309208,0.676871884625181,"7",8.74030675302456,"AP_like","AP2",0,0,0,"iSVZ"
"SRR2967638",14.5444718694477,-4.87596114477678,"1",0.190952259800436,"AP_like","AP1",0,0,9.83689615143732,"VZ"
"SRR2967639",8.58766770454824,5.48967425361523,"3",14.4112459585844,"BP_like","BP2",5.17677354441132,0,0,"iSVZ"
"SRR2967640",6.97348246202908,5.04615933754621,"3",13.4529096051334,"BP_like","BP2",2.83888925889443,0,2.17434888855964,"iSVZ"
"SRR2967641",14.4950213234714,-4.77781628992129,"1",0.300804427505871,"AP_like","AP1",0,0,6.81707318912508,"VZ"
"SRR2967642",14.1643892638591,-5.01782747978805,"1",0.249805590868733,"AP_like","AP1",0,0,7.78705366555059,"VZ"
"SRR2967643",14.6119042139681,-4.39969738080652,"1",0.575895465452224,"AP_like","AP1",0,0,6.23212732145324,"VZ"
"SRR2967644",7.10658899396184,4.95229793413735,"3",13.4090184713241,"BP_like","BP2",0,0,0,"iSVZ"
"SRR2967645",15.1505436214182,0.990644646581669,"7",9.00178441654966,"AP_like","AP2",6.4739443528646,4.84008047865681,5.91215403290017,"iSVZ"
"SRR2967646",6.73063167901832,4.79631905568832,"3",13.1361432372231,"BP_like","BP2",1.82171021503467,0,0,"iSVZ"
"SRR2967647",14.7235810908455,0.714139676359048,"7",8.55900015787693,"AP_like","AP2",0,0.746310186342602,8.59026142440583,"iSVZ"
"SRR2967648",7.20951898921182,5.13675486884793,"3",13.6173106829498,"BP_like","BP2",3.49404432787741,0,0,"iSVZ"
"SRR2967649",7.62741423723591,4.97515162173734,"3",13.6049240665596,"BP_like","BP2",3.0508934443564,0,0,"iSVZ"
"SRR2967650",14.1045618170229,-4.6840452380344,"1",0.571211222736174,"AP_like","AP1",0,0,7.88097320307306,"VZ"
"SRR2967651",14.9289500986631,-4.37660706794748,"1",0.443315367672927,"AP_like","AP1",0,0,8.11781969411411,"VZ"
"SRR2967652",15.0541915506302,0.507573566196441,"7",8.87668369923955,"AP_like","AP2",0,0,7.5257791790998,"iSVZ"
"SRR2967653",14.6369791114809,-4.55576744519534,"1",0.427014240960161,"AP_like","AP1",0,0,7.07733914690867,"VZ"
"SRR2967654",14.7020251734944,-4.64264312448017,"1",0.319504229814111,"AP_like","AP1",0,0,6.40892750201028,"VZ"
"SRR2967655",14.6943527824642,-4.5094031390656,"1",0.439998715436403,"AP_like","AP1",0,0,6.77441810410581,"VZ"
"SRR2967656",14.2915307464385,-4.78083754136656,"1",0.396253160890779,"AP_like","AP1",0,0,9.44669666443632,"VZ"
"SRR2967657",7.0245318579525,5.16215184954061,"3",13.5793126290272,"BP_like","BP2",3.63215186443361,1.00151403506355,0,"iSVZ"
"SRR2967658",14.7174480400517,-4.56588578546366,"1",0.3793575319271,"AP_like","AP1",0,4.35227123661944,7.72381109291049,"VZ"
"SRR2967659",14.5412535881795,-4.70887481153525,"1",0.338949346518017,"AP_like","AP1",0,0.626185854315552,6.49533700237943,"VZ"
"SRR2967660",6.66306012106118,4.94893104219571,"3",13.2573546891282,"BP_like","BP2",5.50597347594028,0,2.32073016079198,"iSVZ"
"SRR2967661",7.0239852343812,4.62241737523804,"3",13.070472655478,"BP_like","BP2",3.75049931697263,5.21415201109117,3.26093044495822,"iSVZ"
"SRR2967662",6.25732143071075,5.0051706168752,"3",13.1745113745327,"BP_like","BP2",2.80257168083365,0,0,"iSVZ"
"SRR2967663",7.06320023894018,4.53849369442746,"3",13.004513650994,"BP_like","BP2",0,7.10004203075152,0,"iSVZ"
"SRR2967664",14.6224442982078,-4.60645505424107,"1",0.389592460201335,"AP_like","AP1",0,0,6.9408949631851,"VZ"
"SRR2967665",14.4798792717118,0.802246641703248,"7",8.32098590554035,"AP_like","AP2",0,6.74807206076225,8.23354298661292,"iSVZ"
"SRR2967666",7.35910677561616,5.27255323692645,"3",13.7953621731706,"BP_like","BP2",3.44252157022809,0,0,"iSVZ"
"SRR2967667",13.8929646935178,-5.28717396769751,"1",0.144562837338715,"AP_like","AP1",0,0,7.50451711207942,"VZ"
"SRR2967668",14.2628328537359,-5.0368227516267,"1",0.185710289027125,"AP_like","AP1",0,2.63251950178234,8.66727124117386,"VZ"
"SRR2967669",14.7734430223271,-4.40577287287857,"1",0.492710976373809,"AP_like","AP1",0.883293142642116,0,7.38242516950915,"VZ"
"SRR2967670",13.9995937935683,0.991568420023874,"7",7.85287463110692,"AP_like","AP2",0.781096961716832,7.07089375358789,0,"VZ"
"SRR2967671",14.4231649660303,1.14867254371231,"7",8.28510776951628,"AP_like","AP2",0,6.50615125173804,0,"iSVZ"
